"bench","sel","suc","file","proc","IF","loop","IfNode","LoopNode","pIfNode","pLoopNode","psize","s","sall","fakesel"
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,1,0,20,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,0,1,22,1,1,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,0,2,16,2,2,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,1,0,20,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,4,3,25,2,2,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,2,1,22,1,1,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,1,1,20,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,3,25,2,2,10
"aaparmeggiani--pg_tail",9,1,1,1,0,0,0,0,1,1,13,1,1,10
"aaparmeggiani--pg_tail",8,1,1,1,0,0,0,0,0,1,19,0,0,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,1,19,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,0,23,1,1,10
"aaparmeggiani--pg_tail",11,1,1,3,0,0,0,0,1,2,24,2,2,10
"aaparmeggiani--pg_tail",10,1,1,3,0,0,0,0,2,2,25,2,2,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,0,1,15,2,2,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,0,1,22,1,1,10
"aaparmeggiani--pg_tail",12,1,1,3,0,0,0,0,2,1,26,2,2,10
"aaparmeggiani--pg_tail",11,1,1,1,0,0,0,0,2,1,17,1,1,10
"aaparmeggiani--pg_tail",11,1,1,3,0,0,0,0,0,1,20,2,2,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,2,3,22,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,2,23,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,3,20,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,0,22,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,2,21,1,1,10
"aaparmeggiani--pg_tail",10,1,1,3,0,0,0,0,3,1,25,2,2,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,0,2,26,1,1,10
"aaparmeggiani--pg_tail",10,1,1,1,0,0,0,0,1,2,15,2,2,10
"aaparmeggiani--pg_tail",10,1,1,1,0,0,0,0,0,1,19,0,0,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,2,22,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,2,2,25,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,0,4,24,1,1,10
"aaparmeggiani--pg_tail",9,1,1,3,0,0,0,0,0,1,19,2,2,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,3,1,21,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,1,2,21,1,1,10
"aaparmeggiani--pg_tail",9,1,1,1,0,0,0,0,4,1,30,1,1,10
"aaparmeggiani--pg_tail",9,1,1,1,0,0,0,0,1,3,23,0,0,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,3,0,23,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,3,21,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,1,1,20,1,1,10
"aaparmeggiani--pg_tail",8,1,1,2,0,0,0,0,1,0,14,1,1,10
"aaparmeggiani--pg_tail",8,1,1,1,0,0,0,0,2,0,18,1,1,10
"aaparmeggiani--pg_tail",11,1,1,3,0,0,0,0,1,1,21,2,2,10
"aaparmeggiani--pg_tail",8,1,1,2,0,0,0,0,1,2,24,1,1,10
"aaparmeggiani--pg_tail",12,1,1,2,0,0,0,0,1,2,25,1,1,10
"aaparmeggiani--pg_tail",10,1,1,3,0,0,0,0,2,2,26,2,2,10
"aaparmeggiani--pg_tail",8,1,1,2,0,0,0,0,1,1,20,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,1,2,23,2,2,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,1,19,2,2,10
"aaparmeggiani--pg_tail",10,1,1,1,0,0,0,0,0,2,23,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,0,22,2,2,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,2,13,1,1,10
"aaparmeggiani--pg_tail",9,1,1,1,0,0,0,0,0,3,22,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,0,12,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,2,1,20,2,2,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,0,1,26,1,1,10
"aaparmeggiani--pg_tail",11,1,1,1,0,0,0,0,0,2,24,0,0,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,2,2,18,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,3,2,25,1,1,10
"aaparmeggiani--pg_tail",12,1,1,2,0,0,0,0,0,3,22,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,2,26,2,2,10
"aaparmeggiani--pg_tail",10,1,1,3,0,0,0,0,1,1,27,2,2,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,1,1,21,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,1,19,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,1,1,17,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,0,2,24,2,2,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,0,0,14,1,1,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,1,2,19,1,1,10
"aaparmeggiani--pg_tail",11,1,1,1,0,0,0,0,3,0,27,1,1,10
"aaparmeggiani--pg_tail",10,1,1,1,0,0,0,0,1,2,22,2,2,10
"aaparmeggiani--pg_tail",12,1,1,2,0,0,0,0,0,1,17,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,2,18,1,1,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,3,1,19,2,2,10
"aaparmeggiani--pg_tail",11,1,1,3,0,0,0,0,0,0,21,2,2,10
"aaparmeggiani--pg_tail",12,1,1,1,0,0,0,0,0,3,26,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,0,20,1,1,10
"aaparmeggiani--pg_tail",9,1,1,1,0,0,0,0,0,0,16,1,1,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,2,1,23,2,2,10
"aaparmeggiani--pg_tail",9,1,1,1,0,0,0,0,3,1,22,1,1,10
"aaparmeggiani--pg_tail",10,1,1,3,0,0,0,0,1,1,22,2,2,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,2,0,19,1,1,10
"aaparmeggiani--pg_tail",11,1,1,1,0,0,0,0,1,3,27,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,2,28,2,2,10
"aaparmeggiani--pg_tail",12,1,1,1,0,0,0,0,1,2,22,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,1,2,22,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,2,22,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,0,21,1,1,10
"aaparmeggiani--pg_tail",10,1,1,1,0,0,0,0,2,2,30,2,2,10
"aaparmeggiani--pg_tail",11,1,1,3,0,0,0,0,1,1,22,2,2,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,4,26,2,2,10
"aaparmeggiani--pg_tail",11,1,1,1,0,0,0,0,1,3,23,1,1,10
"aaparmeggiani--pg_tail",12,1,1,1,0,0,0,0,2,2,23,0,0,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,0,24,1,1,10
"aaparmeggiani--pg_tail",11,1,1,2,0,0,0,0,1,2,17,2,2,10
"aaparmeggiani--pg_tail",11,1,1,1,0,0,0,0,0,3,22,0,0,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,1,20,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,0,2,24,1,1,10
"aaparmeggiani--pg_tail",11,1,1,1,0,0,0,0,3,1,23,2,2,10
"aaparmeggiani--pg_tail",11,1,1,1,0,0,0,0,2,0,23,1,1,10
"aaparmeggiani--pg_tail",9,1,1,2,0,0,0,0,0,1,22,1,1,10
"aaparmeggiani--pg_tail",10,1,1,2,0,0,0,0,1,2,24,1,1,10
"abaelhe--amysql",11,1,1,6,0,0,0,0,2,2,29,16,52,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,1,0,25,10,54,10
"abaelhe--amysql",13,0,1,6,0,0,0,0,2,0,28,11,67,10
"abaelhe--amysql",12,0,1,10,0,0,0,0,2,1,19,22,68,10
"abaelhe--amysql",12,1,1,5,0,0,0,0,2,3,27,12,52,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,2,1,29,12,53,10
"abaelhe--amysql",10,1,1,5,0,0,0,0,1,0,23,12,22,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,1,0,19,12,54,10
"abaelhe--amysql",10,1,1,5,0,0,0,0,3,1,27,11,23,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,0,2,20,16,53,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,0,0,14,12,53,10
"abaelhe--amysql",9,0,1,8,0,0,0,0,2,0,26,13,56,10
"abaelhe--amysql",11,1,1,6,0,0,0,0,2,1,26,12,56,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,2,0,20,17,53,10
"abaelhe--amysql",11,1,1,3,0,0,0,0,0,0,28,10,21,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,2,0,18,10,53,10
"abaelhe--amysql",11,1,1,6,0,0,0,0,4,1,29,19,52,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,1,2,30,14,53,10
"abaelhe--amysql",11,1,1,10,0,0,0,0,0,0,16,21,55,10
"abaelhe--amysql",12,1,1,6,0,0,0,0,0,2,24,14,56,10
"abaelhe--amysql",10,1,1,7,0,0,0,0,4,1,28,12,22,10
"abaelhe--amysql",13,1,1,8,0,0,0,0,1,1,23,15,52,10
"abaelhe--amysql",10,0,1,9,0,0,0,0,0,4,25,16,68,10
"abaelhe--amysql",10,0,1,8,0,0,0,0,1,1,28,14,68,10
"abaelhe--amysql",11,1,1,8,0,0,0,0,0,1,15,14,57,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,3,0,28,17,55,10
"abaelhe--amysql",13,0,1,5,0,0,0,0,0,1,25,14,67,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,2,0,27,15,54,10
"abaelhe--amysql",12,1,1,7,0,0,0,0,1,1,22,13,53,10
"abaelhe--amysql",11,1,1,9,0,0,0,0,2,0,21,19,52,10
"abaelhe--amysql",12,1,1,7,0,0,0,0,3,1,32,15,55,10
"abaelhe--amysql",10,1,1,7,0,0,0,0,4,1,32,14,58,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,0,3,23,11,53,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,1,2,21,13,54,10
"abaelhe--amysql",10,1,1,8,0,0,0,0,2,3,22,12,55,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,1,0,21,12,55,10
"abaelhe--amysql",9,1,1,7,0,0,0,0,3,0,19,10,53,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,1,0,20,13,54,10
"abaelhe--amysql",12,1,1,8,0,0,0,0,4,0,26,17,54,10
"abaelhe--amysql",11,1,1,8,0,0,0,0,3,0,22,18,54,10
"abaelhe--amysql",11,1,1,8,0,0,0,0,1,1,21,15,57,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,2,0,25,12,40,10
"abaelhe--amysql",9,1,1,2,0,0,0,0,0,0,30,9,19,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,2,1,25,11,27,10
"abaelhe--amysql",11,0,1,6,0,0,0,0,4,1,31,13,67,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,3,1,25,13,53,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,3,0,28,15,53,10
"abaelhe--amysql",12,1,1,7,0,0,0,0,0,1,25,14,53,10
"abaelhe--amysql",13,1,1,6,0,0,0,0,3,4,30,12,54,10
"abaelhe--amysql",12,1,1,7,0,0,0,0,1,0,27,18,55,10
"abaelhe--amysql",13,1,1,7,0,0,0,0,2,2,30,11,56,10
"abaelhe--amysql",10,1,1,8,0,0,0,0,0,1,20,16,55,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,2,0,26,8,53,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,2,0,22,12,37,10
"abaelhe--amysql",14,1,1,4,0,0,0,0,1,4,33,7,53,10
"abaelhe--amysql",13,1,1,8,0,0,0,0,3,0,23,19,68,10
"abaelhe--amysql",11,0,1,4,0,0,0,0,0,0,25,10,68,10
"abaelhe--amysql",10,1,1,7,0,0,0,0,2,0,21,10,54,10
"abaelhe--amysql",9,1,1,6,0,0,0,0,2,0,17,13,29,10
"abaelhe--amysql",10,1,1,9,0,0,0,0,0,1,24,19,50,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,2,0,26,14,52,10
"abaelhe--amysql",12,1,1,5,0,0,0,0,0,2,32,16,50,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,1,1,25,15,52,10
"abaelhe--amysql",13,1,1,5,0,0,0,0,0,3,31,11,53,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,2,2,35,14,50,10
"abaelhe--amysql",12,0,1,8,0,0,0,0,2,0,31,16,67,10
"abaelhe--amysql",13,1,1,5,0,0,0,0,2,1,31,8,52,10
"abaelhe--amysql",10,1,1,5,0,0,0,0,1,0,23,11,50,10
"abaelhe--amysql",11,0,1,7,0,0,0,0,1,0,24,15,68,10
"abaelhe--amysql",12,1,1,4,0,0,0,0,3,2,31,10,53,10
"abaelhe--amysql",12,1,1,4,0,0,0,0,3,2,29,9,54,10
"abaelhe--amysql",12,0,1,6,0,0,0,0,1,1,30,15,68,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,4,1,28,12,55,10
"abaelhe--amysql",12,1,1,6,0,0,0,0,3,1,24,9,52,10
"abaelhe--amysql",12,1,1,7,0,0,0,0,3,3,36,13,57,10
"abaelhe--amysql",12,1,1,6,0,0,0,0,3,1,24,10,53,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,0,4,25,11,55,10
"abaelhe--amysql",12,1,1,8,0,0,0,0,0,3,24,15,53,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,0,4,30,12,52,10
"abaelhe--amysql",11,1,1,8,0,0,0,0,3,2,30,12,55,10
"abaelhe--amysql",11,1,1,5,0,0,0,0,3,3,30,11,54,10
"abaelhe--amysql",10,1,1,5,0,0,0,0,2,0,27,13,22,10
"abaelhe--amysql",10,1,1,8,0,0,0,0,1,1,22,17,29,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,0,3,31,18,55,10
"abaelhe--amysql",13,1,1,6,0,0,0,0,2,2,28,14,49,10
"abaelhe--amysql",11,1,1,6,0,0,0,0,1,1,22,13,38,10
"abaelhe--amysql",11,1,1,6,0,0,0,0,1,3,25,13,55,10
"abaelhe--amysql",11,1,1,6,0,0,0,0,1,0,23,10,55,10
"abaelhe--amysql",13,1,1,7,0,0,0,0,0,2,26,15,52,10
"abaelhe--amysql",11,0,1,6,0,0,0,0,3,1,26,12,54,10
"abaelhe--amysql",10,1,1,6,0,0,0,0,1,0,23,13,54,10
"abaelhe--amysql",10,1,1,5,0,0,0,0,0,0,35,17,50,10
"abaelhe--amysql",11,1,1,6,0,0,0,0,1,0,26,13,28,10
"abaelhe--amysql",10,0,1,5,0,0,0,0,2,2,28,12,53,10
"abaelhe--amysql",12,1,1,6,0,0,0,0,1,1,30,12,51,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,1,1,25,13,53,10
"abaelhe--amysql",13,0,1,6,0,0,0,0,0,0,27,13,67,10
"abaelhe--amysql",10,1,1,5,0,0,0,0,0,0,19,13,51,10
"abaelhe--amysql",10,1,1,7,0,0,0,0,2,0,25,13,57,10
"abaelhe--amysql",11,1,1,7,0,0,0,0,1,3,29,14,54,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,0,1,17,10,21,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,0,0,17,11,21,10
"abdsec--CVE-2016-0801",12,1,1,4,0,0,0,0,1,0,20,11,20,10
"abdsec--CVE-2016-0801",11,1,1,6,0,0,0,0,2,0,21,12,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,1,1,15,11,18,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,0,0,14,10,20,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,0,0,18,13,21,10
"abdsec--CVE-2016-0801",11,1,1,7,0,0,0,0,1,0,16,13,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,1,0,16,9,21,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,1,0,16,12,19,10
"abdsec--CVE-2016-0801",12,1,1,5,0,0,0,0,0,0,16,10,18,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,1,1,18,11,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,0,1,19,8,20,10
"abdsec--CVE-2016-0801",10,1,1,3,0,0,0,0,1,0,15,9,20,10
"abdsec--CVE-2016-0801",10,1,1,7,0,0,0,0,0,0,12,14,21,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,0,0,13,11,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,0,0,14,9,20,10
"abdsec--CVE-2016-0801",10,1,1,7,0,0,0,0,2,0,21,14,21,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,1,0,17,13,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,2,1,18,7,21,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,1,2,19,11,17,10
"abdsec--CVE-2016-0801",10,1,1,7,0,0,0,0,0,0,16,13,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,2,0,19,13,21,10
"abdsec--CVE-2016-0801",11,1,1,6,0,0,0,0,1,0,20,14,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,2,0,19,11,21,10
"abdsec--CVE-2016-0801",11,1,1,6,0,0,0,0,0,0,14,13,21,10
"abdsec--CVE-2016-0801",10,1,1,7,0,0,0,0,0,1,17,13,21,10
"abdsec--CVE-2016-0801",10,1,1,2,0,0,0,0,0,0,14,5,10,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,1,0,16,11,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,2,1,20,9,18,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,0,0,17,10,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,0,1,16,7,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,3,0,18,8,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,0,0,13,7,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,0,0,17,13,20,10
"abdsec--CVE-2016-0801",10,1,1,3,0,0,0,0,0,0,13,8,20,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,0,0,18,9,21,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,1,1,16,10,21,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,0,0,17,14,20,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,0,0,17,13,21,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,0,1,17,13,21,10
"abdsec--CVE-2016-0801",11,1,1,7,0,0,0,0,1,0,17,13,21,10
"abdsec--CVE-2016-0801",11,1,1,6,0,0,0,0,1,1,21,14,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,1,0,16,9,18,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,1,0,17,8,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,1,0,17,10,20,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,1,0,17,10,21,10
"abdsec--CVE-2016-0801",10,1,1,7,0,0,0,0,2,0,15,12,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,1,2,16,8,21,10
"abdsec--CVE-2016-0801",11,1,1,3,0,0,0,0,2,0,19,6,17,10
"abdsec--CVE-2016-0801",11,1,1,4,0,0,0,0,0,1,17,8,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,1,1,15,7,21,10
"abdsec--CVE-2016-0801",11,1,1,4,0,0,0,0,2,0,17,8,20,10
"abdsec--CVE-2016-0801",10,1,1,7,0,0,0,0,0,0,16,14,20,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,0,0,14,10,18,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,0,1,19,9,20,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,1,0,17,7,21,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,0,0,15,10,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,0,0,13,8,21,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,1,0,20,9,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,1,0,14,11,20,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,2,0,22,12,20,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,0,1,16,9,18,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,0,0,16,6,20,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,1,1,16,12,20,10
"abdsec--CVE-2016-0801",11,1,1,6,0,0,0,0,1,0,19,10,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,1,0,15,9,20,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,0,1,18,8,21,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,1,1,22,13,21,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,1,1,18,13,21,10
"abdsec--CVE-2016-0801",11,1,1,3,0,0,0,0,0,0,16,7,20,10
"abdsec--CVE-2016-0801",11,1,1,6,0,0,0,0,1,0,20,13,19,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,0,1,18,9,21,10
"abdsec--CVE-2016-0801",11,1,1,4,0,0,0,0,2,0,21,12,18,10
"abdsec--CVE-2016-0801",12,1,1,5,0,0,0,0,0,0,14,11,21,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,0,0,18,11,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,2,0,19,10,21,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,1,0,18,12,20,10
"abdsec--CVE-2016-0801",11,1,1,4,0,0,0,0,1,1,20,10,18,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,1,0,18,10,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,3,0,19,7,21,10
"abdsec--CVE-2016-0801",12,1,1,5,0,0,0,0,2,0,20,9,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,0,0,17,11,20,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,1,0,18,7,20,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,0,0,15,8,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,0,0,17,11,20,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,0,0,17,12,20,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,1,0,19,12,20,10
"abdsec--CVE-2016-0801",12,1,1,6,0,0,0,0,0,0,15,10,21,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,0,0,12,12,21,10
"abdsec--CVE-2016-0801",11,1,1,5,0,0,0,0,0,0,15,11,21,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,1,1,19,11,18,10
"abdsec--CVE-2016-0801",10,1,1,6,0,0,0,0,0,0,16,13,21,10
"abdsec--CVE-2016-0801",10,1,1,7,0,0,0,0,0,1,17,11,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,1,1,14,10,18,10
"abdsec--CVE-2016-0801",10,1,1,5,0,0,0,0,0,0,14,7,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,1,0,17,9,19,10
"abdsec--CVE-2016-0801",10,1,1,2,0,0,0,0,2,0,17,4,10,10
"abdsec--CVE-2016-0801",11,1,1,4,0,0,0,0,0,1,16,9,21,10
"abdsec--CVE-2016-0801",10,1,1,4,0,0,0,0,1,0,16,9,19,10
"adamcaudill--ccsrch",10,1,1,6,0,0,0,0,2,0,17,6,56,10
"adamcaudill--ccsrch",11,1,1,6,0,0,0,0,4,1,30,9,33,10
"adamcaudill--ccsrch",11,1,1,7,0,0,0,0,0,0,18,7,55,10
"adamcaudill--ccsrch",9,1,1,7,0,0,0,0,3,0,18,9,59,10
"adamcaudill--ccsrch",9,1,1,9,0,0,0,0,3,0,17,10,59,10
"adamcaudill--ccsrch",10,1,1,6,0,0,0,0,1,0,16,7,56,10
"adamcaudill--ccsrch",12,1,1,7,0,0,0,0,1,0,18,10,51,10
"adamcaudill--ccsrch",12,1,1,8,0,0,0,0,3,0,29,15,58,10
"adamcaudill--ccsrch",10,1,1,7,0,0,0,0,1,0,25,8,56,10
"adamcaudill--ccsrch",11,1,1,5,0,0,0,0,3,1,32,7,52,10
"adamcaudill--ccsrch",10,1,1,7,0,0,0,0,3,2,22,9,56,10
"adamcaudill--ccsrch",10,1,1,9,0,0,0,0,4,1,24,12,56,10
"adamcaudill--ccsrch",11,1,1,8,0,0,0,0,1,1,24,9,59,10
"adamcaudill--ccsrch",11,1,1,7,0,0,0,0,2,0,19,12,57,10
"adamcaudill--ccsrch",10,1,1,8,0,0,0,0,2,2,19,10,57,10
"adamcaudill--ccsrch",10,1,1,7,0,0,0,0,4,0,23,10,54,10
"adamcaudill--ccsrch",11,1,1,7,0,0,0,0,1,0,23,9,59,10
"adamcaudill--ccsrch",9,1,1,6,0,0,0,0,3,2,24,7,48,10
"adamcaudill--ccsrch",11,1,1,5,0,0,0,0,2,1,24,6,57,10
"adamcaudill--ccsrch",10,1,1,6,0,0,0,0,4,0,25,8,56,10
"adamcaudill--ccsrch",12,1,1,7,0,0,0,0,0,0,15,8,55,10
"adamcaudill--ccsrch",11,1,1,8,0,0,0,0,1,0,17,11,57,10
"adamcaudill--ccsrch",10,1,1,6,0,0,0,0,3,2,26,8,56,10
"adamcaudill--ccsrch",9,1,1,9,0,0,0,0,3,2,24,9,59,10
"adamcaudill--ccsrch",12,1,1,8,0,0,0,0,5,0,29,15,58,10
"adamcaudill--ccsrch",9,1,1,6,0,0,0,0,2,0,19,9,58,10
"adamcaudill--ccsrch",10,1,1,7,0,0,0,0,1,0,20,8,60,10
"adamcaudill--ccsrch",10,1,1,7,0,0,0,0,2,0,21,10,57,10
"adamcaudill--ccsrch",8,1,1,7,0,0,0,0,0,0,13,7,33,10
